play_number,play_description,date,stadium,home_team,away_team,home_score,away_score,offense_score,defense_score,quarter,minutes,seconds,home_timeouts,away_timeouts,timeout_1,timeout_team_1,los,yards_to_score,down,distance,offense,defense,pass_play,run_play,no_play,challenge_or_review,challenge_or_review_result,backwards_pass,lateral,passer,passer_name,passer_id,dropback,attempt,spiked_ball,pass_location,complete,incomplete,passing_yards,passing_touchdown,intercepted,interception_touchdown,target,reception,receiver,receiver_name,receiver_id,sack,rush_attempt,rusher,runner_name,runner_id,scramble,kneel_down,rushing_yards,rushing_touchdown,rush_location,fumble,down_by_contact,fumble_player_1,fumble_player_1_name,fumble_player_1_id,fumble_1_team,fumble_1_out_of_bounds,own_recovery_1,own_recovery_player_1,own_recovery_player_1_name,own_recovery_player_1_id,own_recovery_player_1_team,own_recovery_1_yards,fumble_lost_1,fumble_lost_player_1,fumble_lost_player_1_name,fumble_lost_player_1_id,fumble_lost_player_1_team,opponent_recovery_1,opponent_recovery_player_1,opponent_recovery_player_1_name,opponent_recovery_player_1_id,opponent_recovery_player_1_team,fumble_recovery_touchdown_1,fumble_recovery_touchdown_1_team,safety,safety_team,penalty_offset,enforced_between_downs,penalty,penalty_declined,penalty_team,penalty_player,penalty_player_name,penalty_player_id,penalty_yards,false_start,too_many_men_on_field,illegal_substitution,delay_of_game,delay_of_kickoff,unnecessary_roughness,disqualification,face_mask,unsportsmanlike_conduct,taunting,illegal_shift,illegal_crackback,low_block,chop_block,illegal_double-team_block,illegal_blindside_block,illegal_motion,illegal_block_above_the_waist,tripping,illegal_forward_pass,illegal_touch_pass,illegal_formation,lowering_the_head_to_initiate_contact,intentional_grounding,clipping,ineligible_downfield_pass,illegal_use_of_hands,offensive_holding,offensive_pass_interference,defensive_holding,defensive_pass_interference,defensive_offside,encroachment,neutral_zone_infraction,roughing_the_passer,illegal_contact,horse_collar_tackle,illegal_bat,offside_on_free_kick,illegal_touch,player_out_of_bounds_on_kick,kick_catch_interference,fair_catch_interference,running_into_the_kicker,roughing_the_kicker,kick_formation_penalty,leverage,illegal_wedge,ineligible_downfield_kick,illegal_touch_kick,kickoff,kicking_team,receiving_team,kicker,kicker_name,kicker_id,touchback,kickoff_out_of_bounds,kickoff_in_endzone,kickoff_inside_20,kickoff_downed,kickoff_fair_caught,kick_return,kick_returner,kick_returner_name,kick_returner_id,kick_return_touchdown,onside_kick,onside_kick_recovery,onside_kick_recovery_player,onside_kick_recovery_player_name,onside_kick_recovery_player_id,punt,punter,punter_name,punter_id,punt_touchback,punt_out_of_bounds,punt_inside_20,punt_endzone,punt_downed,punt_fair_catch,punt_return,punt_returner,punt_returner_name,punt_returner_id,punt_return_touchdown,punt_muffed,punt_blocked,punt_blocked_player,punt_blocked_player_name,punt_blocked_player_id,blocked_out_of_bounds_in_end_zone,field_goal,field_goal_made,field_goal_kicker,field_goal_kicker_name,field_goal_kicker_id,field_goal_distance,field_goal_blocked,field_goal_blocked_player,field_goal_blocked_player_name,field_goal_blocked_player_id,blocked_field_goal_recovery,field_goal_recovery_player,field_goal_recovery_player_name,field_goal_recovery_player_id,field_goal_recovery_team,block_field_goal_touchdown,field_goal_return,field_goal_return_player,field_goal_return_player_name,field_goal_return_player_id,field_goal_return_TD,1-pt,1-pt Succes,one point rush att,1pt Rusher,1pt Rusher Name,1pt Rusher ID,1point pass att,1PT Passer,1pt Passer Name,1pt Passer ID,1PT Rec,1pt Rec Name,1pt REc ID,two_point_att,two_point_att_succeeds,two_point_rush_att,two_point_rusher,two_point_rusher_name,two_point_rusher_id,two_point_pass_att,two_point_passer,two_point_passer_name,two_point_passer_id,two_point_receiver,two_point_receiver_name,two_point_receiver_id,defensive_two_point,defensive_two_point_att_succeeds,defensive_two_point_att_player,defensive_two_point_att_player_name,defensive_two_point_att_player_id,three_point_att,three_point_att_succeeds,three_point_rush_att,three_point_rusher,three_point_rusher_name,three_point_rusher_id,three_point_pass_att,three_point_passer,three_point_passer_name,three_point_passer_id,three_point_receiver,three_point_receiver_name,three_point_receiver_id,OT_att,OT_succeeds,OT_rush_att,OT_rusher,OT_rusher_name,OT_rusher_id,OT_pass_att,OT_passer,OT_passer_name,OT_passer_id,OT_receiver,OT_receiver_name,OT_receiver_id
21,L.Lingard rushed up the middle for 8 yards. Tackled by K.Dyson at HOU 47.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,6,0,1,7,8,,,,,DAL 45,55,1,10,DAL,HOU,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,L.Lingard,Lorenzo Lingard,L.Lingard DAL,0,0,8,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
22,A.Reed pass short right complete. Catch made by S.Green for -1 yards. Tackled by A.Hines at HOU 48.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,6,0,1,6,41,,,,,HOU 47,47,2,2,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Short Right,1,0,-1,0,0,0,1,1,S.Green,Seth Green,S.Green DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
23,"A.Reed steps back to pass. Sacked at DAL 40 for -12 yards (C.Thomas). A.Reed FUMBLES, forced by C.Thomas. Fumble RECOVERED by DAL-J.Ezirim at DAL 40. ",3/28/2026,Toyota Stadium,DAL,HOU,6,0,6,0,1,6,2,,,,,HOU 48,48,3,3,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,,0,0,,0,0,0,0,0,,,,1,0,,,,0,0,,0,,1,,A.Reed,Austin Reed,A.Reed DAL,DAL,0,1,J.Ezirim,Josiah Ezirim,J.Ezirim DAL,DAL,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
24,A.Reed pass short middle complete. Catch made by L.Lingard for 12 yards. Tackled by M.Roby at HOU 48.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,6,0,1,5,26,,,,,DAL 40,60,4,15,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Short Middle,1,0,12,0,0,0,1,1,L.Lingard,Lorenzo Lingard,L.Lingard DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
25,H.Dekkers pass short left complete. Catch made by J.Moreno-Cropper for 9 yards. Tackled by A.Harris at DAL 43.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,0,6,1,5,22,,,,,HOU 48,52,1,10,HOU,DAL,1,0,0,,,0,0,H.Dekkers,Hunter Dekkers,H.Dekkers HOU,1,1,,Short Left,1,0,9,0,0,0,1,1,J.Moreno-Cropper,Jalen Moreno-Cropper,J.Moreno-Cropper HOU,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
26,"H.Dekkers pass short left complete. Catch made by C.Sutton for 4 yards. Tackled by D.Mitchell, S.Jones at DAL 39.",3/28/2026,Toyota Stadium,DAL,HOU,6,0,0,6,1,4,47,,,,,DAL 43,43,2,1,HOU,DAL,1,0,0,,,0,0,H.Dekkers,Hunter Dekkers,H.Dekkers HOU,1,1,,Short Left,1,0,4,0,0,0,1,1,C.Sutton,Cam Sutton,C.Sutton HOU,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
27,H.Dekkers pass short left complete. Catch made by J.Moreno-Cropper for 11 yards. Tackled by J.Tyler at DAL 28.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,0,6,1,4,10,,,,,DAL 39,39,1,10,HOU,DAL,1,0,0,,,0,0,H.Dekkers,Hunter Dekkers,H.Dekkers HOU,1,1,,Short Left,1,0,11,0,0,0,1,1,J.Moreno-Cropper,Jalen Moreno-Cropper,J.Moreno-Cropper HOU,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
28,H.Dekkers pass short left complete. Catch made by J.Moreno-Cropper for 2 yards. J.Moreno-Cropper ran out of bounds.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,0,6,1,3,43,,,,,DAL 28,28,1,10,HOU,DAL,1,0,0,,,0,0,H.Dekkers,Hunter Dekkers,H.Dekkers HOU,1,1,,Short Left,1,0,2,0,0,0,1,1,J.Moreno-Cropper,Jalen Moreno-Cropper,J.Moreno-Cropper HOU,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
29,H.Dekkers steps back to pass. Pass incomplete short left intended for K.Merritt.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,0,6,1,3,15,,,,,DAL 26,26,2,8,HOU,DAL,1,0,0,,,0,0,H.Dekkers,Hunter Dekkers,H.Dekkers HOU,1,1,,,0,1,,0,0,0,1,0,K.Merritt,Kirk Merritt,K.Merritt HOU,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
30,H.Dekkers steps back to pass. Pass incomplete short left intended for J.Hall.,3/28/2026,Toyota Stadium,DAL,HOU,6,0,0,6,1,2,45,,,,,DAL 26,26,3,8,HOU,DAL,1,0,0,,,0,0,H.Dekkers,Hunter Dekkers,H.Dekkers HOU,1,1,,,0,1,,0,0,0,1,0,J.Hall,Justin Hall,J.Hall HOU,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
31,"J.Hoyland 44 yard field goal attempt is good, Center-M.Ortiz, Holder-M.Rivers.",3/28/2026,Toyota Stadium,DAL,HOU,6,3,3,6,1,2,11,,,,,DAL 26,26,4,8,HOU,DAL,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,1,1,J.Hoyland,John Hoyland,J.Hoyland HOU,44,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
32,J.Hoyland kicks 64 yards from HOU 30 to the DAL 6. L.Lingard returns the kickoff. Tackled by C.Johnson; M.Burns at DAL 40.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,,,1,2,7,,,,,HOU 30,30,,,,,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,HOU,DAL,J.Hoyland,John Hoyland,J.Hoyland HOU,0,0,,,,,1,L.Lingard,Lorenzo Lingard,L.Lingard DAL,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
33,A.Reed pass short left complete. Catch made by E.Merriweather for 7 yards. Pushed out of bounds by M.Moody at DAL 47.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,1,2,2,,,,,DAL 40,60,1,10,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Short Left,1,0,7,0,0,0,1,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
34,A.Reed pass short right complete. Catch made by D.Stoops for 1 yards. Tackled by E.Walker at DAL 48.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,1,1,39,,,,,DAL 47,53,2,3,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Short Right,1,0,1,0,0,0,1,1,D.Stoops,Drake Stoops,D.Stoops DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
35,"E.Merriweather rushed up the middle for -1 yards. Tackled by M.Moody, M.Fisher at DAL 47.",3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,1,1,0,,,,,DAL 48,52,3,2,DAL,HOU,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,-1,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
36,"A.Reed pass short right complete. Catch made by E.Merriweather for 12 yards. Tackled by E.Walker, M.Moody at HOU 41.",3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,1,0,21,,,,,DAL 47,53,4,3,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Short Right,1,0,12,0,0,0,1,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
37,End Quarter 1,3/28/2026,Toyota Stadium,DAL,HOU,6,3,,,,0,0,,,,,,,,,,,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
38,A.Reed pass deep right complete. Catch made by E.Butler for 27 yards. Tackled by D.Arnette at HOU 14.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,2,15,0,,,,,HOU 41,41,1,10,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Deep Right,1,0,27,0,0,0,1,1,E.Butler,Emmanuel Butler,E.Butler DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
39,E.Merriweather rushed left tackle for 6 yards. Tackled by M.Burns at HOU 8.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,2,14,21,,,,,HOU 14,14,1,10,DAL,HOU,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,6,0,Left Tackle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
40,E.Merriweather rushed left guard for 6 yards. Tackled by C.Thomas at HOU 2.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,2,13,40,,,,,HOU 8,8,2,4,DAL,HOU,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,6,0,Left Guard,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
41,A.Reed steps back to pass. Pass incomplete short right intended for E.Butler.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,2,13,2,,,,,HOU 2,2,1,2,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,,0,1,,0,0,0,1,0,E.Butler,Emmanuel Butler,E.Butler DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
42,Timeout #1 by DAL.,3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,,12,27,,,,,,,,,DAL,HOU,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
43,"E.Merriweather rushed up the middle for -1 yards. Tackled by M.Fisher, I.Antwine at HOU 3.",3/28/2026,Toyota Stadium,DAL,HOU,6,3,6,3,2,12,27,,,,,HOU 2,2,2,2,DAL,HOU,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,-1,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
44,A.Reed pass short right complete. Catch made by E.Merriweather for 3 yards. TOUCHDOWN.,3/28/2026,Toyota Stadium,DAL,HOU,12,3,12,3,2,11,51,,,,,HOU 3,3,3,3,DAL,HOU,1,0,0,,,0,0,A.Reed,Austin Reed,A.Reed DAL,1,1,,Short Right,1,0,3,1,0,0,1,1,E.Merriweather,Ellis Merriweather,E.Merriweather DAL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
45,C.Theaker extra point is good.,3/28/2026,Toyota Stadium,DAL,HOU,13,3,13,3,2,11,47,,,,,HOU 15,15,,,DAL,HOU,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,DAL,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,1,1,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
