play_number,play_description,date,stadium,home_team,away_team,home_score,away_score,offense_score,defense_score,quarter,minutes,seconds,home_timeouts,away_timeouts,timeout_1,timeout_team_1,los,yards_to_score,down,distance,offense,defense,pass_play,run_play,no_play,challenge_or_review,challenge_or_review_result,backwards_pass,lateral,passer,passer_name,passer_id,dropback,attempt,spiked_ball,pass_location,complete,incomplete,passing_yards,passing_touchdown,intercepted,interception_touchdown,target,reception,receiver,receiver_name,receiver_id,sack,rush_attempt,rusher,runner_name,runner_id,scramble,kneel_down,rushing_yards,rushing_touchdown,rush_location,fumble,down_by_contact,fumble_player_1,fumble_player_1_name,fumble_player_1_id,fumble_1_team,fumble_1_out_of_bounds,own_recovery_1,own_recovery_player_1,own_recovery_player_1_name,own_recovery_player_1_id,own_recovery_player_1_team,own_recovery_1_yards,fumble_lost_1,fumble_lost_player_1,fumble_lost_player_1_name,fumble_lost_player_1_id,fumble_lost_player_1_team,opponent_recovery_1,opponent_recovery_player_1,opponent_recovery_player_1_name,opponent_recovery_player_1_id,opponent_recovery_player_1_team,fumble_recovery_touchdown_1,fumble_recovery_touchdown_1_team,safety,safety_team,penalty_offset,enforced_between_downs,penalty,penalty_declined,penalty_team,penalty_player,penalty_player_name,penalty_player_id,penalty_yards,false_start,too_many_men_on_field,illegal_substitution,delay_of_game,delay_of_kickoff,unnecessary_roughness,disqualification,face_mask,unsportsmanlike_conduct,taunting,illegal_shift,illegal_crackback,low_block,chop_block,illegal_double-team_block,illegal_blindside_block,illegal_motion,illegal_block_above_the_waist,tripping,illegal_forward_pass,illegal_touch_pass,illegal_formation,lowering_the_head_to_initiate_contact,intentional_grounding,clipping,ineligible_downfield_pass,illegal_use_of_hands,offensive_holding,offensive_pass_interference,defensive_holding,defensive_pass_interference,defensive_offside,encroachment,neutral_zone_infraction,roughing_the_passer,illegal_contact,horse_collar_tackle,illegal_bat,offside_on_free_kick,illegal_touch,player_out_of_bounds_on_kick,kick_catch_interference,fair_catch_interference,running_into_the_kicker,roughing_the_kicker,kick_formation_penalty,leverage,illegal_wedge,ineligible_downfield_kick,illegal_touch_kick,kickoff,kicking_team,receiving_team,kicker,kicker_name,kicker_id,touchback,kickoff_out_of_bounds,kickoff_in_endzone,kickoff_inside_20,kickoff_downed,kickoff_fair_caught,kick_return,kick_returner,kick_returner_name,kick_returner_id,kick_return_touchdown,onside_kick,onside_kick_recovery,onside_kick_recovery_player,onside_kick_recovery_player_name,onside_kick_recovery_player_id,punt,punter,punter_name,punter_id,punt_touchback,punt_out_of_bounds,punt_inside_20,punt_endzone,punt_downed,punt_fair_catch,punt_return,punt_returner,punt_returner_name,punt_returner_id,punt_return_touchdown,punt_muffed,punt_blocked,punt_blocked_player,punt_blocked_player_name,punt_blocked_player_id,blocked_out_of_bounds_in_end_zone,field_goal,field_goal_made,field_goal_kicker,field_goal_kicker_name,field_goal_kicker_id,field_goal_distance,field_goal_blocked,field_goal_blocked_player,field_goal_blocked_player_name,field_goal_blocked_player_id,blocked_field_goal_recovery,field_goal_recovery_player,field_goal_recovery_player_name,field_goal_recovery_player_id,field_goal_recovery_team,block_field_goal_touchdown,field_goal_return,field_goal_return_player,field_goal_return_player_name,field_goal_return_player_id,field_goal_return_TD,1-pt,1-pt Succes,one point rush att,1pt Rusher,1pt Rusher Name,1pt Rusher ID,1point pass att,1PT Passer,1pt Passer Name,1pt Passer ID,1PT Rec,1pt Rec Name,1pt REc ID,two_point_att,two_point_att_succeeds,two_point_rush_att,two_point_rusher,two_point_rusher_name,two_point_rusher_id,two_point_pass_att,two_point_passer,two_point_passer_name,two_point_passer_id,two_point_receiver,two_point_receiver_name,two_point_receiver_id,defensive_two_point,defensive_two_point_att_succeeds,defensive_two_point_att_player,defensive_two_point_att_player_name,defensive_two_point_att_player_id,three_point_att,three_point_att_succeeds,three_point_rush_att,three_point_rusher,three_point_rusher_name,three_point_rusher_id,three_point_pass_att,three_point_passer,three_point_passer_name,three_point_passer_id,three_point_receiver,three_point_receiver_name,three_point_receiver_id,OT_att,OT_succeeds,OT_rush_att,OT_rusher,OT_rusher_name,OT_rusher_id,OT_pass_att,OT_passer,OT_passer_name,OT_passer_id,OT_receiver,OT_receiver_name,OT_receiver_id
21,J.Plummer steps back to pass. Pass incomplete short right intended for C.Rowland [A.Plant].,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,6,3,1,6,34,,,,,CLB 44,44,3,9,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,1,,0,0,0,1,0,C.Rowland,Chris Rowland,C.Rowland ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
22,J.Plummer steps back to pass. Sacked at CLB 49 for -5 yards (A.Plant).,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,6,3,1,5,55,,,,,CLB 44,44,4,9,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,0,,0,0,0,0,0,,,,1,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
23,"J.McClendon pass short right complete. Catch made by A.Mack for 6 yards. Tackled by A.Parker, N.Meadors at ORL 45.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,1,5,46,,,,,CLB 49,51,1,10,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,Short Right,1,0,6,0,0,0,1,1,A.Mack,Alize Mack,A.Mack CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
24,"J.Lovett rushed up the middle for 1 yards. Tackled by D.Butler, A.Parker at ORL 44.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,1,5,11,,,,,ORL 45,45,2,4,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Lovett,John Lovett,J.Lovett CLB,0,0,1,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
25,J.McClendon pass short right complete. Catch made by J.Moore for 22 yards. Pushed out of bounds by N.Meadors; M.Powell at ORL 22.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,1,4,33,,,,,ORL 44,44,3,3,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,Short Right,1,0,22,0,0,0,1,1,J.Moore,Jaylon Moore,J.Moore CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
26,Timeout #1 by CLB.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,,3,49,,,,,,,,,CLB,ORL,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
27,J.Lovett rushed up the middle for 2 yards. Tackled by D.Butler; M.Powell at ORL 20.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,1,3,49,,,,,ORL 22,22,1,10,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Lovett,John Lovett,J.Lovett CLB,0,0,2,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
28,T.Taua rushed left guard for 0 yards. Tackled by A.Parker at ORL 20.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,1,3,11,,,,,ORL 20,20,2,8,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,T.Taua,Toa Taua,T.Taua CLB,0,0,0,0,Left Guard,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
29,J.Lovett rushed up the middle for 1 yards. Tackled by D.Butler at ORL 19.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,3,3,6,1,2,38,,,,,ORL 20,20,3,8,CLB,ORL,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Lovett,John Lovett,J.Lovett CLB,0,0,1,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
30,"R.Coe 37 yard field goal attempt is good, Center-P.Bunch, Holder-B.Robbins.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,1,1,57,,,,,ORL 19,19,4,7,CLB,ORL,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,1,1,R.Coe,Ryan Coe,R.Coe CLB,37,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
31,R.Coe kicks 67 yards from CLB 30 to the ORL 3. C.Rowland returns the kickoff. Tackled by N.Dawkins at ORL 30.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,,,1,1,52,,,,,CLB 30,30,,,,,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CLB,ORL,R.Coe,Ryan Coe,R.Coe CLB,0,0,,,,,1,C.Rowland,Chris Rowland,C.Rowland ORL,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
32,"J.Plummer steps back to pass. Pass incomplete deep left intended for S.Wiglusz. PENALTY on CLB-C.Smith, Defensive Pass Interference, 6 yards, accepted. No Play.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,1,1,46,,,,,ORL 30,70,1,10,ORL,CLB,1,0,1,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,1,,0,0,0,1,0,S.Wiglusz,Sam Wiglusz,S.Wiglusz ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,1,0,CLB,C.Smith,Cam Smith,C.Smith CLB,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
33,K.Hamler rushed left end for 4 yards. Tackled by A.Dent at ORL 40.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,1,1,23,,,,,ORL 36,64,1,10,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,K.Hamler,KJ Hamler,K.Hamler ORL,0,0,4,0,Left End,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
34,"E.Dotson rushed up the middle for 6 yards. Tackled by F.Thompkins, N.Dawkins at ORL 46.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,1,0,43,,,,,ORL 40,60,2,6,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,E.Dotson,Elijah Dotson,E.Dotson ORL,0,0,6,0,Middle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
35,End Quarter 1,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,,,,0,0,,,,,,,,,,,0,0,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
36,"J.Plummer pass short right complete. Catch made by E.Badger for 25 yards. Tackled by T.Jones, D.Miller at CLB 29.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,15,0,,,,,ORL 46,54,1,10,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Right,1,0,25,0,0,0,1,1,E.Badger,Elijhah Badger,E.Badger ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
37,J.Plummer steps back to pass. Pass incomplete short left intended for C.Rowland.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,14,25,,,,,CLB 29,29,1,10,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,1,,0,0,0,1,0,C.Rowland,Chris Rowland,C.Rowland ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
38,E.Dotson rushed left tackle for 11 yards. Tackled by T.Fields at CLB 18.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,13,49,,,,,CLB 29,29,2,10,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,E.Dotson,Elijah Dotson,E.Dotson ORL,0,0,11,0,Left Tackle,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
39,"J.Corbin rushed right end for 3 yards. Tackled by K.Willekes, O.Fortune at CLB 15.",3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,13,5,,,,,CLB 18,18,1,10,ORL,CLB,0,1,0,,,0,0,,,,0,0,,,0,0,,0,0,0,0,0,,,,0,1,J.Corbin,Jashaun Corbin,J.Corbin ORL,0,0,3,0,Right End,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
40,J.Plummer steps back to pass. Sacked at CLB 22 for -7 yards (R.Stone).,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,12,23,,,,,CLB 15,15,2,7,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,0,,0,0,0,0,0,,,,1,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
41,J.Plummer pass short right complete. Catch made by J.Corbin for 10 yards. Pushed out of bounds by F.Thompkins at CLB 12.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,11,42,,,,,CLB 22,22,3,14,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,Short Right,1,0,10,0,0,0,1,1,J.Corbin,Jashaun Corbin,J.Corbin ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
42,J.Plummer steps back to pass. Pass incomplete short left intended for K.Fox.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,10,59,,,,,CLB 12,12,4,4,ORL,CLB,1,0,0,,,0,0,J.Plummer,Jack Plummer,J.Plummer ORL,1,1,,,0,1,,0,0,0,1,0,K.Fox,Konner Fox,K.Fox ORL,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
43,J.McClendon pass short right complete. Catch made by T.Martin for 7 yards. Tackled by M.Gilbert at CLB 19.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,10,53,,,,,CLB 12,88,1,10,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,Short Right,1,0,7,0,0,0,1,1,T.Martin,Tay Martin,T.Martin CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
44,J.McClendon steps back to pass. Pass incomplete short right intended for G.Oakes (C.Garrett).,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,10,12,,,,,CLB 19,81,2,3,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,,0,1,,0,0,0,1,0,G.Oakes,Gunnar Oakes,G.Oakes CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
45,J.McClendon pass short left complete. Catch made by T.Martin for 4 yards. Tackled by M.Gilbert at CLB 23.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,9,40,,,,,CLB 19,81,3,3,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,Short Left,1,0,4,0,0,0,1,1,T.Martin,Tay Martin,T.Martin CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
46,J.McClendon steps back to pass. Pass incomplete deep left intended for K.Chism.,3/29/2026,Inter&Co Stadium,ORL,CLB,6,6,6,6,2,9,1,,,,,CLB 23,77,1,10,CLB,ORL,1,0,0,,,0,0,J.McClendon,Jalan McClendon,J.McClendon CLB,1,1,,,0,1,,0,0,0,1,0,K.Chism,Keke Chism,K.Chism CLB,0,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,0,,,,0,0,,,,,0,,,,0,0,0,0,0,0,0,,,,0,0,0,,,,,0,0,,,,,0,,,,,,,,,0,0,,,,0,0,0,0,,,,0,,,,,,,0,0,0,,,,0,,,,,,,0,0,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
